Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535)
6.574260807359115e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.6457238647046364e-16,8.5214943189895258e-19,2.8547367772552679e-29,8.5214943189928884e-19,2.0633917258615196e-29,6.1920987814435265e-30,5.736814912367927e-57,4.0398558872214415e-49,2.4002168669749818e-59,1.507432994124288e-86,2.4986350500837069e-89,1.0861686072837829e-97,1.0344511558386988e-99,2.3316454336795281e-100,2.2645992106223295e-67,9.4056388628206797e-69,2.0526870465642422e-96,7.5570800369056874e-88,1.2024057745877237e-84,6.6664868051298713e-98,1.2992854589171778e-113,-2.5825409104563798e-184,-3.1868546574144208e-155
1.840793026060552e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.4080268211720538e-16,2.3860184093627679e-18,1.7242610134620219e-28,2.3860184093647986e-18,1.2462886024402773e-28,3.7400276640530884e-29,1.803746396723469e-55,4.796116925262026e-48,5.3691891398088713e-58,1.7045409591042897e-84,1.928058749278931e-87,1.5195058089817517e-95,1.4471564322930945e-97,3.2618801978439e-98,1.3042932119687227e-65,5.4171664132418579e-67,4.1835138370244714e-94,7.9100554282355151e-86,1.2585675648425151e-82,1.2626820365639659e-95,4.7747533520505587e-111,5.0353964719601394e-181,5.9513961290957685e-152
4.207526916709834e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.6932632734103177e-15,5.4537563644732018e-18,8.3015745482559202e-28,5.4537563644829824e-18,6.000343139104089e-28,1.8006623257355753e-28,4.0240589833428881e-54,4.7088560698035375e-47,1.0608613024442012e-56,1.5423045664420945e-82,2.1012927362701179e-85,3.3035769692484513e-93,3.1462873983881042e-95,7.0917091669452683e-96,5.8489982114153409e-64,2.4292847893258102e-65,7.5729249375113151e-92,7.1057242739707317e-84,1.1305905348839079e-80,2.269222878891268e-93,1.7285451378162622e-108,8.4392392397650938e-177,2.4773588303219066e-148
8.940994698008397e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999645,3.5981844559950577e-15,1.158923227542529e-17,3.6255157071117097e-27,1.1589232275467998e-17,2.62050749215288e-27,7.8639654533818587e-28,7.5366171102916405e-53,4.164929924118802e-46,1.8877460308827012e-55,1.1685297064999344e-80,1.7189879215466113e-83,5.4132158153807221e-91,5.155502478143135e-93,1.1620465485963551e-93,2.200539308751305e-62,9.1395765055149326e-64,1.1485217627103426e-89,5.3582405089797501e-82,8.5254864529385794e-79,3.425971988260193e-91,5.245575696361178e-106,1.0106671899448009e-172,7.0124423343458828e-145
1.840793026060552e-17,0.11224537200000043,0.0,0.0,0.0,0.0,0.99999999999999256,7.4080268211586004e-15,2.3860184100254333e-17,1.5135814392985092e-26,2.3860184100432622e-17,1.0940102933296531e-26,3.2830507747750797e-27,1.3017631784392982e-51,3.5008746519626494e-45,3.1839596833666754e-54,8.1236708946627281e-79,1.2371680824249359e-81,7.7983806728755996e-89,7.4271720115660452e-91,1.6740792250565791e-91,7.6197689497025655e-61,3.164745154550137e-62,1.5976835363882739e-87,3.7151502848411088e-80,5.9111678907257297e-77,4.7536053566824791e-89,1.459789951894399e-103,9.9842455843023155e-169,1.6767552622743391e-141
3.734180138579977e-17,0.11224537200000086,0.0,0.0,0.0,0.0,0.9999999999999849,1.5027711551461933e-14,4.8402087761611885e-17,6.1834740489870837e-26,4.8402087762340256e-17,4.4693890162377653e-26,1.3412333651786119e-26,2.1628989740998432e-50,2.8702287091854682e-44,5.2296636150771945e-53,5.4163524888937198e-77,8.3859279805782106e-80,1.0576426596263191e-86,1.0073138288406052e-88,2.2704781177705553e-89,2.5351451068188704e-59,1.0529306364274599e-60,2.1310021242429821e-85,2.4736055293031037e-78,3.9357475746475649e-75,6.3319639745494793e-87,3.8946960389382263e-101,8.9721203852648857e-165,3.704541397550087e-138
7.520954363618828e-17,0.1122453720000017,0.0,0.0,0.0,0.0,0.99999999999996969,3.0267081011973598e-14,9.7485895131124898e-17,2.4994590758367336e-25,9.7485895134069099e-17,1.8065985007298715e-25,5.4214797098410796e-26,3.5260711618497874e-49,2.32438587636372e-43,8.4775109708572789e-52,3.5377342354824617e-75,5.5216713778546126e-78,1.393062246640348e-84,1.3268136465525721e-86,2.9906284048745661e-87,8.2709241847728422e-58,3.4351916955881376e-59,2.7841163754369664e-83,1.6145257068773355e-76,2.5688664616120489e-73,8.2670256784004545e-85,1.0177418187172311e-98,7.695690725508884e-161,7.8770338369171584e-135
1.5094502813696527e-16,0.11224537200000344,0.0,0.0,0.0,0.0,0.99999999999993883,6.0745819932616904e-14,1.9565351005734242e-16,1.0050215013672031e-24,1.956535100691809e-16,7.2642531222617021e-25,2.1799531492249934e-25,5.6946141723649833e-48,1.8708683758958785e-42,1.3652772935857668e-50,2.287241475733716e-73,3.5841638662505632e-76,1.8085846416309998e-82,1.7226830686825872e-84,3.8829152286349437e-85,2.6723367724473455e-56,1.1099109101306736e-57,3.6002449566134923e-81,1.0434688749141077e-74,1.6602580915473755e-71,1.0686781318951575e-82,2.6322533279940537e-96,6.4503444043284536e-157,1.6436155311006258e-131
3.024159971385193e-16,0.11224537200000692,0.0,0.0,0.0,0.0,0.99999999999987732,1.2170329777238336e-13,3.9198874065854356e-16,4.0305857272843653e-24,3.9198874070602121e-16,2.9132904100377936e-24,8.7425871557746349e-25,9.1539254094624963e-47,1.5012546994132569e-41,2.1915733391108608e-49,1.471270086980748e-71,2.3100874965157273e-74,2.3311986690698506e-80,2.220752232868658e-82,5.0055595302306605e-83,8.5927344247996716e-55,3.5688501462036543e-56,4.6318708889448981e-79,6.7109527165942835e-73,1.0677740669413031e-69,1.3746675189629853e-80,6.7731361876590523e-94,5.3448257712631907e-153,3.3976106611919746e-128
6.053579351416274e-16,0.11224537200001379,0.0,0.0,0.0,0.0,0.99999999999975464,2.4361825344583599e-13,7.8465920485601066e-16,1.6143366332250347e-23,7.8465920504616893e-16,1.1668357333101288e-23,3.5015949871819864e-24,1.4680402910703702e-45,1.2028316701285734e-40,3.5122347097020224e-48,9.4400001721237141e-70,1.4836676483906263e-72,2.9937880293276523e-78,2.8526625230110268e-80,6.4298807533254423e-81,2.7562944305729204e-53,1.1447812620505893e-54,5.9439220794387319e-77,4.3055341423489676e-71,6.8504704133508125e-68,1.7639144368218777e-78,1.7383625088983316e-91,4.4034713303336884e-149,6.9907307721215865e-125
1.2112418111478435e-15,0.11224537200002754,0.0,0.0,0.0,0.0,0.99999999999950939,4.8744816476842e-13,1.5700001452312035e-15,6.4615536152558923e-23,1.570000145992333e-15,4.6703838356342976e-23,1.4015505493708966e-23,2.3515973991435692e-44,9.6299837943982919e-40,5.6241610814637061e-47,6.0492562216424763e-68,9.5121799934274997e-71,3.8369271559744946e-76,3.6578835751947671e-78,8.244843153480832e-79,8.8307465674628658e-52,3.6677040814462458e-53,7.6179254529932681e-75,2.7589315993448615e-69,4.3896573974736404e-66,2.2605951136580073e-76,4.4559048478845912e-89,3.6174909597043258e-145,1.4350304910142516e-121
