Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38)
5.827455207190666e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.3451835513139007e-16,7.5534973910447342e-19,2.2430058682330895e-29,7.5534973910473785e-19,1.6212351998393676e-29,4.8652170014720675e-30,3.5416000732577837e-57,2.8135991725710323e-49,1.4817633647059878e-59,7.3119082746217792e-87,1.2119802358715336e-89,4.6700553163876405e-98,4.4476891786487226e-100,1.0025061188947835e-100,1.2392311238153808e-67,5.1469386807859207e-69,8.4000244419141175e-97
1.6316874580133867e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999944,6.5665139436781927e-16,2.1149792695284335e-18,1.3547755444126755e-28,2.1149792695300298e-18,9.7922606071685139e-29,2.9385910689317508e-29,1.11353572821556e-55,3.3403049475246861e-48,3.3146453856485358e-58,8.2679941064476518e-85,9.3521824919995716e-88,6.5332185396715135e-96,6.2221420172558779e-98,1.4024666053861687e-98,7.1373368644947596e-66,2.9643731554010178e-67,1.7181101294970598e-94
3.729571332602027e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.500917472840386e-15,4.8342383305199858e-18,6.5226610648201553e-28,4.8342383305276695e-18,4.7145519613409786e-28,1.4148051040920104e-28,2.4842369520565617e-54,3.2795312249704144e-47,6.5491807547904567e-57,7.4810552303860889e-83,1.019246594527044e-85,1.4203956939124926e-93,1.3527664726998851e-95,3.0491264793333001e-96,3.2006814246952555e-64,1.3293493439155606e-65,3.1111445364871523e-92
7.925339081779307e-18,0.11224537200000019,0.0,0.0,0.0,0.0,0.99999999999999678,3.1894496297843533e-15,1.0272756453077615e-17,2.8486174526542966e-27,1.0272756453111174e-17,2.0589687040110298e-27,6.1788255925301726e-28,4.6527008675610418e-53,2.9007082638420485e-46,1.1653917367393418e-55,5.6680343515382059e-81,8.3380699679089885e-84,2.3274504939490886e-91,2.2166414005433205e-93,4.9962947149034889e-94,1.2041763455417362e-62,5.0013444648889989e-64,4.7194048726992903e-90
1.631687458013387e-17,0.11224537200000038,0.0,0.0,0.0,0.0,0.99999999999999334,6.5665139436676222e-15,2.1149792700490983e-17,1.1892417113356288e-26,2.1149792700631074e-17,8.5957890314836219e-27,2.5795380547750726e-27,8.0363836767291525e-52,2.4382201351217114e-45,1.9656035469531767e-54,3.9404428779473056e-79,6.000969473237137e-82,3.3529720022209612e-89,3.1933603084199797e-91,7.1978125159518277e-92,4.1696803574771617e-61,1.7318067922472204e-62,6.5658392437595802e-88
3.309994557684299e-17,0.11224537200000073,0.0,0.0,0.0,0.0,0.99999999999998679,1.3320642571415503e-14,4.2903865204510173e-17,4.858440430814431e-26,4.2903865205082461e-17,3.5116602938986142e-26,1.0538254638902699e-26,1.3352571583468762e-50,1.9990002738684987e-44,3.2285098783187745e-53,2.6272393083604785e-77,4.0676524569676199e-80,4.5474216694825545e-87,4.3310105105376934e-89,9.7620683636397758e-90,1.3872789101430706e-59,5.7618302294799007e-61,8.7581030866574725e-86
6.666608757026122e-17,0.1122453720000015,0.0,0.0,0.0,0.0,0.99999999999997313,2.6828899826836606e-14,8.6412010249318285e-17,1.9638593019089082e-25,8.641201025163157e-17,1.4194692380967979e-25,4.2597310193458526e-26,2.1768061403638746e-49,1.618842404907702e-43,5.2335541253385573e-52,1.7160024924323016e-75,2.6783249599688328e-78,5.9896070719347016e-85,5.7047205186642651e-87,1.2858401413200481e-87,4.526004715560922e-58,1.8798001232043171e-59,1.144266140983647e-83
1.337983715570977e-16,0.11224537200000305,0.0,0.0,0.0,0.0,0.99999999999994582,5.3845414337380226e-14,1.7342830048601343e-16,7.8965918792614117e-25,1.7342830049531506e-16,5.7076233813749571e-25,1.7128191095950479e-25,3.5155476367620505e-48,1.302985453969887e-42,8.4284791448224839e-51,1.10944230077593e-73,1.7385235287952945e-76,7.7762414076742305e-83,7.4067865829043144e-85,1.6694846782739706e-85,1.4623527678245442e-56,6.0736368156737978e-58,1.4797163447753632e-81
2.6806293953077067e-16,0.11224537200000612,0.0,0.0,0.0,0.0,0.99999999999989131,1.078784433572731e-13,3.4746088154771953e-16,3.1668865272522721e-24,3.4746088158502343e-16,2.2890122600482365e-24,6.8691707201319405e-25,5.6511398468655888e-47,1.0455641695033045e-41,1.3529580686193381e-49,7.136497107788998e-72,1.1205239689117312e-74,1.0023429788794065e-80,9.5482670972810783e-83,2.1521729328572958e-83,4.7021053569291173e-55,1.9529405141813413e-56,1.9037337737523006e-79
5.365920754781166e-16,0.1122453720000122,0.0,0.0,0.0,0.0,0.99999999999978273,2.1594450139228147e-13,6.9552604602439535e-16,1.2684064501139886e-23,6.9552604617380541e-16,9.1679885001653105e-24,2.7512512393578287e-24,9.0628891200861832e-46,8.377243200872749e-41,2.168262294296134e-48,4.5789369450423076e-70,7.1966330682655561e-73,1.2872723759114278e-78,1.2265206372849522e-80,2.7645691976709046e-81,1.5082960021496195e-53,6.2644539717799417e-55,2.4430057079695774e-77
