Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52)
5.415572871755451e-19,0.11224537200000001,0.0,0.0,0.0,0.0,0.99999999999999978,2.1794268627086518e-16,7.0196190452565422e-19,1.9371414316558622e-29,7.0196190452588225e-19,1.4001576725870932e-29,4.2017783194486848e-30,2.6415653440708584e-57,2.25818026549212e-49,1.1051995342808028e-59,4.3637075654966116e-87,7.8070740432338113e-90,2.7956337500531383e-98,2.6625185984437383e-100,6.0012988304724204e-101
1.5163604040915263e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999944,6.1023952155835963e-16,1.9654933327028437e-18,1.1700334247200522e-28,1.9654933327042219e-18,8.4569523425373875e-29,2.5378741049812163e-29,8.3055040895514217e-56,2.6809116185378167e-48,2.4722871566759161e-58,4.9634025134134659e-85,6.0242881035637537e-88,3.9109787793496308e-96,3.7247586723319693e-98,8.3955808732549512e-99
3.465966637923489e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.3948331921330963e-15,4.4925561891812667e-18,5.6332072832539078e-28,4.4925561891879027e-18,4.0716585120502843e-28,1.2218771353469909e-28,1.8529122725408351e-54,2.6321349394022512e-47,4.8848228320998786e-57,4.4933494502473432e-83,6.5655638562590354e-86,8.5029117907494925e-94,8.0980611457938224e-96,1.8252975047262694e-96
7.365179105587414e-18,0.11224537200000015,0.0,0.0,0.0,0.0,0.99999999999999711,2.9640205332815634e-15,9.5466819026342986e-18,2.4601696182015595e-27,9.5466819026632785e-18,1.7782002443581929e-27,5.3362584662300673e-28,3.4702996157173591e-53,2.3280935719263153e-46,8.6922813286504288e-56,3.4055590443419992e-81,5.3710388750810099e-84,1.3932815467669283e-91,1.3269472570693669e-93,2.9909301368552316e-94
1.5163604040915263e-17,0.11224537200000033,0.0,0.0,0.0,0.0,0.999999999999994,6.1023952155744682e-15,1.9654933331525087e-17,1.02707238706269e-26,1.9654933331646076e-17,7.4236359816100261e-27,2.2277828654489044e-27,5.994079566385228e-52,1.9569029690564885e-45,1.4660803268121943e-54,2.3680146464874269e-79,3.8655756629586248e-82,2.0071904077945561e-89,1.9116401520887569e-91,4.3088239609430135e-92
3.0760453911570963e-17,0.1122453720000007,0.0,0.0,0.0,0.0,0.99999999999998757,1.2379144580144157e-14,3.9871436197245582e-17,4.1959258266132913e-26,3.9871436197739846e-17,3.0327975264456377e-26,9.1012199150990109e-27,9.9592527914292048e-51,1.6043873567630669e-44,2.408041443201572e-53,1.5790000118327914e-77,2.620213021889642e-80,2.7222267564202727e-87,2.5926712926606106e-89,5.8438635377004408e-90
6.195415365288237e-17,0.11224537200000141,0.0,0.0,0.0,0.0,0.99999999999997502,2.4932643309219078e-14,8.0304441960442296e-17,1.6960603061947289e-25,8.0304441962440148e-17,1.2259052510000529e-25,3.6788586073601955e-26,1.6236095449265614e-49,1.2992745940754462e-43,3.9035392863004669e-52,1.0313883604603994e-75,1.7252658687865014e-78,3.5855704101512064e-85,3.4150148361253168e-87,7.6974203123719952e-88
1.2434155313550517e-16,0.11224537200000284,0.0,0.0,0.0,0.0,0.99999999999994948,5.0039640767111028e-14,1.6117045361385839e-16,6.8197838957311704e-25,1.6117045362189166e-16,4.9293111014241074e-25,1.4792528671709443e-25,2.6221336917360344e-48,1.045769414407716e-42,6.2865307676530575e-51,6.6683744510825209e-74,1.1198847646790927e-76,4.6551251221819645e-83,4.4339220615462018e-85,9.9940302912429731e-86
2.4911635210075075e-16,0.11224537200000564,0.0,0.0,0.0,0.0,0.9999999999998993,1.002536356818635e-13,3.2290247742878172e-16,2.7350383644494866e-24,3.2290247746099865e-16,1.9768742240475194e-24,5.9324656202743249e-25,4.2150031335639554e-47,8.3916439453195883e-42,1.0091277626699091e-49,4.2894916834975771e-72,7.2179508061291687e-75,6.0004162680761675e-81,5.7158758353082288e-83,1.2883545398395182e-83
4.98665950031242e-16,0.11224537200001133,0.0,0.0,0.0,0.0,0.99999999999979794,2.006816255072424e-13,6.4636652709099201e-16,1.0954419341928313e-23,6.4636652722002786e-16,7.9178082458194376e-24,2.3760806144807687e-24,6.759717096615009e-46,6.7235316986004522e-41,1.6172367892494863e-48,2.7522515906653185e-70,4.635772698443902e-73,7.7062355723018045e-79,7.3423163643829556e-81,1.6549531292237942e-81
