Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19)
5.693472809950029e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.2912640782329915e-16,7.3798305584333402e-19,2.1410510560406819e-29,7.3798305584358622e-19,1.547542690755239e-29,4.6440707741308236e-30,3.2269537857912187e-57,2.6239596261890489e-49,1.3501190987783785e-59,6.3594649276024859e-87,1.0541086557002541e-89,3.9683519560832942e-98,3.7794000358737395e-100,8.5187420018112987e-101,1.1031735668572364e-67,4.5818464318567233e-69
1.5941723867860081e-18,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999944,6.4155394190516823e-16,2.0663525563956111e-18,1.2931948378484686e-28,2.0663525563971342e-18,9.3471578522910233e-29,2.8050187476147666e-29,1.0146059011413507e-55,3.1151648771850379e-48,3.0201624275141124e-58,7.1910117797127071e-85,8.1339746491933254e-88,5.55156401248789e-96,5.2872318224685156e-98,1.1917384793510101e-98,6.353714989412379e-66,2.6389089529325867e-67
3.643822598368019e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.4664090100686276e-15,4.7230915576372679e-18,6.2261764709647451e-28,4.7230915576446019e-18,4.500254144910305e-28,1.3504957811768679e-28,2.2635299502042785e-54,3.0584873670936695e-47,5.9673320499379194e-57,6.5065789355284052e-83,8.8648034493970209e-86,1.2069729311893325e-93,1.1495060580800905e-95,2.5909788796389972e-96,2.8492724850866823e-64,1.1833975351354424e-65
7.74312302153204e-18,0.11224537200000019,0.0,0.0,0.0,0.0,0.99999999999999689,3.1161191463944335e-15,1.0036569560668995e-17,2.7191348411700543e-27,1.0036569560701022e-17,1.9653792174596922e-27,5.8979698837622646e-28,4.2393410800664099e-53,2.7051974716945883e-46,1.0618548670274393e-55,4.9297207131650462e-81,7.2519596155943634e-84,1.9777375985670571e-91,1.8835791469770344e-93,4.2455746494915275e-94,1.0719675198538313e-62,4.4522372839801767e-64
1.5941723867860082e-17,0.11224537200000036,0.0,0.0,0.0,0.0,0.99999999999999367,6.4155394190415926e-15,2.0663525568926099e-17,1.1351852699113188e-26,2.0663525569059811e-17,8.2050713481891297e-27,2.4622863249986711e-27,7.3224074421150083e-52,2.2738815287085628e-45,1.7909734778989855e-54,3.4271639298775217e-79,5.2192879705302092e-82,2.8491690241042409e-89,2.7135408032886056e-91,6.1163025998114605e-92,3.7118831708258018e-61,1.5416684101667152e-62
3.233892556051616e-17,0.11224537200000073,0.0,0.0,0.0,0.0,0.99999999999998701,1.3014379964318095e-14,4.1917437594214895e-17,4.6376022294140735e-26,4.1917437594761181e-17,3.3520393714115864e-26,1.0059243064293166e-26,1.2166289401087992e-50,1.8642655468781345e-44,2.9416794490351033e-53,2.285017212401444e-77,3.5378032896336675e-80,3.8641471151759665e-87,3.6802529649985366e-89,8.2952652626070787e-90,1.2349669037194033e-59,5.1292278625508584e-61
6.513332894582834e-17,0.11224537200000148,0.0,0.0,0.0,0.0,0.99999999999997369,2.6212061054799845e-14,8.4425261679890885e-17,1.8745929700041997e-25,8.442526168209903e-17,1.3549479090623606e-25,4.0661068820105752e-26,1.9834122076306041e-49,1.5097307159379535e-43,4.7685895856773633e-52,1.4924773796088872e-75,2.3294484865887264e-78,5.0896396514221369e-85,4.8475556835804596e-87,1.0926357680317069e-87,4.0290859974900579e-58,1.6734132711126249e-59
1.3072213571645269e-16,0.11224537200000297,0.0,0.0,0.0,0.0,0.99999999999994704,5.2607423235478337e-14,1.6944090999163638e-16,7.5376558847514724e-25,1.6944091000051531e-16,5.4481859547070555e-25,1.6349636954482675e-25,3.2032159291884347e-48,1.2151628519388883e-42,7.679667915663006e-51,9.6492723696383808e-74,1.5120648422080318e-76,6.6078319634778075e-83,6.2938772062488647e-85,1.4186356587226683e-85,1.3017982600651859e-56,5.4068006135968115e-58
2.6189974925770134e-16,0.11224537200000599,0.0,0.0,0.0,0.0,0.99999999999989364,1.053981475956952e-13,3.394722071767016e-16,3.0229371396514558e-24,3.3947220721230989e-16,2.1849662480338587e-24,6.5569356868026317e-25,5.1490757822845153e-47,9.7509202654615689e-42,1.232757227422657e-49,6.2069027644637916e-72,9.7456541386758966e-75,8.5173935708821352e-81,8.113588816855514e-83,1.8287974208318699e-83,4.1858522200064786e-55,1.7385234428932026e-56
5.242549763401986e-16,0.11224537200001192,0.0,0.0,0.0,0.0,0.99999999999978761,2.109795963115688e-13,6.7953480379312914e-16,1.2107516114736936e-23,6.7953480393574779e-16,8.7512617486034126e-24,2.6261943643640061e-24,8.2577151275019472e-46,7.8126079139894358e-41,1.9756273535173905e-48,3.9824883760821105e-70,6.2592054370971166e-73,1.0938632351505117e-78,1.0422293462113933e-80,2.3491778777866217e-81,1.3426973036359486e-53,5.576667616557907e-55
