Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39)
5.958429858951028e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.3978908862802067e-16,7.7232601019164999e-19,2.3449623527454212e-29,7.7232601019192646e-19,1.6949289176693346e-29,5.0863668561776802e-30,3.8708865928417297e-57,3.0076034881533905e-49,1.6195340846838602e-59,8.3550187920983875e-87,1.3848803149106374e-89,5.456216657851078e-98,5.1964207204603446e-100,1.1712694771488495e-100,1.3848918621999892e-67,5.7519196593539526e-69,1.0311386326160705e-96,4.1885474241271078e-88
1.6683603605062879e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,6.7140944815838163e-16,2.1625128285741598e-18,1.4163572610581149e-28,2.1625128285758288e-18,1.0237370662871071e-28,3.072165581176879e-29,1.2170686785079485e-55,3.570626871899727e-48,3.6228329765075863e-58,9.4474990176525748e-85,1.0686356965287141e-87,7.6330263333324497e-96,7.2695879606988213e-98,1.6385599017765165e-98,7.9762681483544317e-66,3.3128112238202148e-67,2.1015296704072128e-94,4.3841856858960338e-86
3.813395109728658e-18,0.11224537200000008,0.0,0.0,0.0,0.0,0.99999999999999856,1.5346501672187989e-15,4.9428864654893412e-18,6.8191505217818973e-28,4.9428864654973739e-18,4.9288532928048684e-28,1.4791154818448111e-28,2.7152132685750475e-54,3.5056626579487356e-47,7.1581075047753025e-57,8.5482961217585646e-83,1.1646514547505954e-85,1.6595062982656935e-93,1.5804934757156964e-95,3.5624209269045816e-96,3.5768934246832156e-64,1.4856035984430692e-65,3.8041529343959503e-92,3.9383813221292528e-84
8.103464608173399e-18,0.11224537200000019,0.0,0.0,0.0,0.0,0.99999999999999678,3.2611316053384133e-15,1.0503633739920345e-17,2.9781021879848368e-27,1.0503633739955425e-17,2.1525597256699143e-27,6.4596859080518544e-28,5.0852939448378695e-53,3.1007189586960253e-46,1.2737470000102117e-55,6.4766312485540845e-81,9.5275720020685848e-84,2.7192552535419415e-91,2.5897945743070188e-93,5.837378333982442e-94,1.3457167024299271e-62,5.5892120214512616e-64,5.7694384471343068e-90,2.9698301538596381e-82
1.668360360506288e-17,0.11224537200000038,0.0,0.0,0.0,0.0,0.99999999999999323,6.7140944815727656e-15,2.1625128291184922e-17,1.2432990394239589e-26,2.1625128291331376e-17,8.9865131235515455e-27,2.6967917077809868e-27,8.7835806362514791e-52,2.6063411811413147e-45,2.1483605413699891e-54,4.502583065545051e-79,6.8570627195543239e-82,3.9174132104292896e-89,3.7309359995280961e-91,8.409502886424157e-92,4.6597896738419161e-61,1.9353666617135325e-62,8.0257397820813166e-88,2.0591395984592212e-80
3.384388159884184e-17,0.11224537200000076,0.0,0.0,0.0,0.0,0.99999999999998646,1.3620020234021958e-14,4.3868117403324367e-17,5.0792822545266074e-26,4.3868117403922675e-17,3.671283834580015e-26,1.1017274070536357e-26,1.4594050496447261e-50,2.1368360737706168e-44,3.5286888080775288e-53,3.0020390076879393e-77,4.647940326120614e-80,5.3129355566463634e-87,5.0601001649311017e-89,1.140542934051243e-89,1.5503413655400078e-59,6.4390867296977426e-61,1.0704791069018762e-85,1.3710075189498201e-78
6.816443758639977e-17,0.11224537200000154,0.0,0.0,0.0,0.0,0.99999999999997258,2.7431871738842312e-14,8.8354095666044369e-17,2.0531270980099628e-25,8.8354095668462832e-17,1.4839916254483257e-25,4.4533583326191741e-26,2.3791985330514654e-49,1.7304654237651311e-43,5.7201571632673184e-52,1.9608059342538908e-75,3.060412538235454e-78,6.9978943820452372e-85,6.6650628415865212e-87,1.5023003650407331e-87,5.0579968294796896e-58,2.1007554094599581e-59,1.3985619027858683e-83,8.9485843703569999e-77
1.3680554956151562e-16,0.11224537200000312,0.0,0.0,0.0,0.0,0.99999999999994449,5.5055574748170831e-14,1.7732605234524877e-16,8.2555337612403843e-25,1.7732605235497326e-16,5.9670650634978842e-25,1.7906758007751746e-25,3.8424118804658747e-48,1.3928293938103262e-42,9.2121385205118362e-51,1.2677143899923381e-73,1.986539825726515e-76,9.0852784824336655e-83,8.6536575822433791e-85,1.9505281862081444e-85,1.6342394945974174e-56,6.7875436478161685e-58,1.8085326445866546e-81,5.783474572140945e-75
2.7408777351174733e-16,0.11224537200000627,0.0,0.0,0.0,0.0,0.99999999999988876,1.1030298076557925e-13,3.5526996631871561e-16,3.3108382759914407e-24,3.5526996635771507e-16,2.3930599786972689e-24,7.1814108749572076e-25,6.1765645364832106e-47,1.1176583104142795e-41,1.4787528130040331e-49,8.1545837218344892e-72,1.2803769680242439e-74,1.1710724922794708e-80,1.1155638527415414e-82,2.514472885998397e-83,5.2547965457601806e-55,2.1824928560410103e-56,2.3267554080150611e-79,3.7195759163370121e-73
5.486522214122107e-16,0.11224537200001247,0.0,0.0,0.0,0.0,0.99999999999977784,2.2079779279540156e-13,7.1115779672588123e-16,1.3260622344411438e-23,7.111577968820826e-16,9.5847220872225414e-24,2.8763101656382742e-24,9.9055271890006543e-46,8.9548742359980686e-41,2.3698620785031104e-48,5.2321642553591209e-70,8.2232985995247029e-73,1.5039580173026997e-78,1.4329951887748919e-80,3.2299608222839286e-81,1.6855829467592694e-53,7.0007897820735079e-55,2.9858457269367644e-77,2.3863608717612362e-71
