Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806),C5H8(470)
6.805006441939177e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.7385843778442194e-16,8.8205846155044238e-19,3.0586465470592051e-29,8.8205846155080272e-19,2.2107768491386269e-29,6.6343915515505824e-30,6.5856293635695474e-57,4.4803372703680386e-49,2.7553509954450986e-59,1.8540766595635087e-86,3.0732118411459686e-89,1.3828291051536829e-97,1.3169863415530495e-99,2.9684777015977833e-100,2.6909114710007291e-67,1.117625643830206e-68,2.6133286123432962e-96,9.2948779515935053e-88,1.4789065193691892e-84,8.4872756135500749e-98,1.7122117434910766e-113,-4.0439721911196512e-184,-4.6575763611651884e-155,-1.7557924878904289e-163,-3.0956578630942125e-140
1.9054018037429697e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.6680362579628191e-16,2.4697636923902039e-18,1.8474225144235824e-28,2.4697636923923798e-18,1.3353092169018216e-28,4.0071724972044217e-29,2.0706272410687273e-55,5.3190564256940195e-48,6.1636099830430358e-58,2.0965108373235829e-84,2.3714279438825976e-87,1.9345217491135668e-95,1.8424120316002449e-97,4.1527834780232171e-98,1.5498272493965967e-65,6.4369514804017899e-67,5.3261389423809047e-94,9.729022264300867e-86,1.5479830653134368e-82,1.6075529397019673e-95,6.2922190879520114e-111,7.8848715144426089e-181,8.6979435294468875e-152,5.9002861053600388e-160,3.0025952582550994e-137
4.3552041228410736e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.7526940018196045e-15,5.6451741542655897e-18,8.8945441588455079e-28,5.645174154276066e-18,6.4289390776264963e-28,1.9292810632927162e-28,4.6194554652677301e-54,5.2222811770506841e-47,1.2178254752476003e-56,1.8969671695293668e-82,2.5844981718709398e-85,4.2058681329694509e-93,4.0056193152097779e-95,9.0286371268810014e-96,6.9500758926354745e-64,2.8865992157925999e-65,9.6412852920323259e-92,8.7397301285246762e-84,1.3905769150929014e-80,2.8890059453201178e-93,2.2778945656418974e-108,1.3214911098732181e-176,3.6206507838514416e-148,4.9142186772796815e-156,6.1997315205427968e-134
9.254808761037282e-18,0.11224537200000022,0.0,0.0,0.0,0.0,0.99999999999999623,3.7244747538646598e-15,1.1995995078799804e-17,3.8844811147624383e-27,1.1995995078845561e-17,2.8076865987484704e-27,8.4256772715212447e-28,8.6517288244445549e-53,4.6190486254806832e-46,2.1670553944885958e-55,1.4372404379808124e-80,2.1142799684412125e-83,6.8917022315070144e-91,6.5636026492586091e-93,1.4794313138713948e-93,2.6147922510412123e-62,1.0860107669177538e-63,1.4622125630859522e-89,6.5904015287357925e-82,1.0485975501237651e-78,4.361692956358842e-91,6.9126736213091213e-106,1.5825925229171822e-172,1.0248658439568715e-144,2.7822068089493651e-152,8.7325102086660788e-131
1.9054018037429697e-17,0.11224537200000047,0.0,0.0,0.0,0.0,0.99999999999999223,7.6680362579484068e-15,2.4697636931002027e-17,1.6216943992483124e-26,2.4697636931193049e-17,1.1721538857214734e-26,3.5175544015789243e-27,1.4943709952607873e-51,3.8825887972011336e-45,3.6550557655260252e-54,9.9917599504004401e-79,1.5216626369472034e-81,9.9283133295817574e-89,9.4557234887575505e-91,2.1313132677774175e-91,9.0541953613825774e-61,3.7605104675398806e-62,2.034051958354736e-87,4.5694724203250039e-80,7.2704779980598809e-77,6.0519371122181966e-89,1.9237262191407943e-103,1.5634218881755519e-168,2.4505715236123361e-141,1.3305580977344174e-148,1.0411590955806755e-127
3.865243659021453e-17,0.11224537200000088,0.0,0.0,0.0,0.0,0.99999999999998446,1.5555159266090454e-14,5.0100920647941626e-17,6.6251507667711413e-26,5.0100920648722025e-17,4.7886310889174342e-26,1.4370357484336921e-26,2.4829197393564699e-50,3.1831810506671167e-44,6.0034403962768897e-53,6.6618767116462159e-77,1.0314324673230219e-79,1.3465105632074741e-86,1.2824371122849045e-88,2.8906040177935089e-89,3.01238780495621e-59,1.2511455062318476e-60,2.713033559176745e-85,3.0424266800464703e-78,4.8407973973839746e-75,8.0613860360657454e-87,5.1324705232645262e-101,1.404934270055209e-164,5.4141730519791351e-138,5.8794405414843283e-145,1.1484153770673017e-124
7.784927369578418e-17,0.11224537200000177,0.0,0.0,0.0,0.0,0.99999999999996858,3.132940528227275e-14,1.0090748813196139e-16,2.6779918669673344e-25,1.0090748813511589e-16,1.9356412508559064e-25,5.8087282607710626e-26,4.0477857682272567e-49,2.5778228336128458e-43,9.7318366449008717e-52,4.3512584206875969e-75,6.7914143076701632e-78,1.7735394409274279e-84,1.6892005360542448e-86,3.8074458441550189e-87,9.827930981170619e-58,4.0818687397447078e-59,3.5445301053414927e-83,1.9857960846012002e-76,3.1595934038250663e-73,1.0524962852563268e-84,1.3411906475261084e-98,1.2050594758950639e-160,1.15122534868563e-134,2.5003334395848128e-141,1.2198390685465906e-121
1.562429479069235e-16,0.11224537200000358,0.0,0.0,0.0,0.0,0.99999999999993672,6.2877897314230195e-14,2.0252062330056328e-16,1.0768087514643821e-24,2.025206233132474e-16,7.7831283458752144e-25,2.335664088638098e-25,6.5371846227361124e-48,2.0748565476187961e-42,1.5672826304422841e-50,2.8132070191796769e-73,4.4083647949302643e-76,2.3025454609688564e-82,2.1931920617280726e-84,4.9434391097362517e-85,3.1754058850279158e-56,1.3188523503361735e-57,4.5835644053549339e-81,1.2834211757836763e-74,2.0420448428703241e-71,1.3605616048921814e-82,3.4688105609710482e-96,1.0100519327960802e-156,2.4021370026932967e-131,1.043438988069667e-137,1.271698845397265e-118
3.1303029632920215e-16,0.11224537200000714,0.0,0.0,0.0,0.0,0.99999999999987321,1.2597488137651638e-13,4.0574689444001664e-16,4.3184847078008395e-24,4.0574689449088554e-16,3.1213825826606571e-24,9.3670576683678344e-25,1.0508332695736324e-46,1.6649424568058839e-41,2.5158368153136524e-49,1.8095979033330941e-71,2.8413065725461026e-74,2.9678828563876969e-80,2.8272966957691279e-82,6.3727063782746811e-83,1.0210322174204998e-54,4.2406884616558442e-56,5.8969539768662591e-79,8.2541795499904889e-73,1.3133154019283475e-69,1.7501245868981963e-80,8.9257087849425365e-94,8.3693976308850567e-153,4.9655911200083535e-128,4.3139066029688367e-134,1.3131358570077665e-115
6.266049931737594e-16,0.11224537200001429,0.0,0.0,0.0,0.0,0.99999999999974598,2.5216884949457408e-13,8.1219943992792076e-16,1.7296463927380328e-23,8.1219944013166194e-16,1.2501811432147058e-23,3.7517089160127745e-24,1.6852503197927011e-45,1.3339812209908698e-40,4.0319023275509517e-48,1.1610787866808117e-69,1.8248462935102018e-72,3.8114015382974565e-78,3.6317978832740572e-80,8.1860462346608998e-81,3.2751686058977105e-53,1.3602870568567282e-54,7.5673602961509586e-77,5.2956202353093922e-71,8.4257789642171817e-68,2.2456849208687205e-78,2.290832120238701e-91,6.8953373574232522e-149,1.0216909307216248e-124,1.7752063786656782e-130,1.348684829163423e-112
1.253754386862874e-15,0.11224537200002849,0.0,0.0,0.0,0.0,0.99999999999949241,5.0455678570463112e-13,1.6251045437397214e-15,6.9230931591781222e-23,1.6251045445552178e-15,5.0039826840984786e-23,1.5016613038380512e-23,2.6995377846929314e-44,1.0679980117907612e-39,6.456308124303516e-47,7.4403212273719336e-68,1.1699565017459927e-70,4.8847191063570246e-76,4.6569453974012202e-78,1.0496721279449712e-78,1.0493140124929485e-51,4.3581516395615776e-53,9.6985776157755246e-75,3.3933671744357022e-69,5.3990865532601747e-66,2.8780220629720927e-76,5.8720378780756736e-89,5.6645732158351587e-145,2.0972843842096997e-121,7.2881107013206449e-127,1.3798900622240519e-109
2.5080531742411032e-15,0.11224537200005705,0.0,0.0,0.0,0.0,0.99999999999898392,1.00933265802051e-12,3.250914802707284e-15,2.7701390380247452e-22,3.2509148059703353e-15,2.0022449087015436e-22,6.008601330794339e-23,4.3217702911686925e-43,8.5472606468743643e-39,1.0334333557968025e-45,4.7648301329346136e-66,7.494298255272705e-69,6.2515118007316416e-74,5.9661673223675457e-76,1.3447697890386843e-76,3.3598211219227473e-50,1.3954457059778405e-51,1.2422122431358768e-72,2.1731182198150956e-67,3.4575239824946488e-64,3.6861488257540018e-74,1.504207005896572e-86,4.6466617873005307e-141,4.3002068449113719e-118,2.9886377039892339e-123,1.4058562390757201e-106
5.016650748997562e-15,0.11224537200011404,0.0,0.0,0.0,0.0,0.99999999999796829,2.0188844022353305e-12,6.5025355260182524e-15,1.1082359955988218e-21,6.5025355390726216e-15,8.0102837075074675e-22,2.403831877764954e-22,6.9168357821807444e-42,6.8391562562523187e-38,1.6538413193134883e-44,3.0504707574425376e-64,4.7984495442410509e-67,7.9889603847169193e-72,7.6400623558226421e-74,1.7220644779161977e-74,1.0754646915146563e-48,4.4667617648940808e-50,1.5905475947125813e-70,1.3912676249252527e-65,2.2134889250957993e-62,4.7197559021953181e-72,3.8520243106251581e-84,3.8086348572986411e-137,8.8118464740870908e-115,1.2248227430068771e-119,1.4227931171220592e-103
