Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),C(3),H(6),C2H4(8),H2(12),C3H7(14),C2H3(13),C#C(25),C3H5(32),C4H7(28),C4H7(50),C4H6(30),C4H7(52),C3H6(18),C3H7(19),C#CC(38),C3H5(39),C3H5(40),C3H4(356),C3H3(309),C5H5(550),C5H7(535),C5H7(806)
6.690628439766023e-19,0.11224537200000002,0.0,0.0,0.0,0.0,0.99999999999999978,2.6925544713932948e-16,8.6723289371379879e-19,2.9566916621572379e-29,8.6723289371414719e-19,2.1370842875000574e-29,6.4132451664970051e-30,6.1539047720124841e-57,4.2581977168916866e-49,2.574722430098651e-59,1.6747805798496951e-86,2.7760208741556759e-89,1.228109585660388e-97,1.169633697905798e-99,2.6363459071086812e-100,2.4722436381088316e-67,1.0268055703548548e-68,2.3209331124848418e-96,8.3960288323425946e-88,1.3358907815284269e-84,7.5376662975828862e-98,1.4950800423804478e-113,-3.244195307986736e-184,-3.8652898960364502e-155,-1.4326286955088428e-163
1.8733759631344862e-18,0.11224537200000007,0.0,0.0,0.0,0.0,0.99999999999999922,7.5391525199002647e-16,2.4282521024459699e-18,1.7858417639428024e-28,2.4282521024480734e-18,1.2907989096710306e-28,3.873600080628697e-29,1.9348861219634555e-55,5.0553323466063696e-48,5.7595511058582972e-58,1.8937704743951822e-84,2.1421020787736486e-87,1.7180754518651696e-95,1.6362714854990724e-97,3.6881441686209503e-98,1.4238857720915121e-65,5.9138743574221484e-67,4.7302173067681111e-94,8.7881897741828405e-86,1.3982873696471556e-82,1.4276898930110261e-95,5.4942802573142056e-111,6.3254795012892705e-181,7.218362219587464e-152,4.8143042219054611e-160
4.2820022014502544e-18,0.1122453720000001,0.0,0.0,0.0,0.0,0.99999999999999833,1.7232348616910361e-15,5.5502905200996463e-18,8.5980593535507194e-28,5.5502905201097744e-18,6.2146411083651075e-28,1.8649716945140892e-28,4.316624496018985e-54,4.9633553099321228e-47,1.1379902494150585e-56,1.7135234181955113e-82,2.3345676266473381e-85,3.7352896349107805e-93,3.5574456500587437e-95,8.018456909034273e-96,6.3853014473003664e-64,2.6520294792926738e-65,8.5625581751540384e-92,7.8945658478897277e-84,1.2561029771541643e-80,2.5657659456321717e-93,1.9890265999901294e-108,1.0601396527298739e-176,3.0047526457603107e-148,4.0097282256622935e-156
9.09925467808179e-18,0.1122453720000002,0.0,0.0,0.0,0.0,0.99999999999999645,3.661874081091519e-15,1.1794367356164329e-17,3.7549984109370776e-27,1.1794367356208563e-17,2.7140970454505113e-27,8.144821362451049e-28,8.0845599353725965e-53,4.3900316240063699e-46,2.0249928733061032e-55,1.29825396412664e-80,1.90982126512291e-83,6.1206164456912151e-91,5.8292258593211615e-93,1.313903313890466e-93,2.4023099896202437e-62,9.9775976971918199e-64,1.2986111036116996e-89,5.9530852794407393e-82,9.4719428338555194e-79,3.873679549961498e-91,6.0360527279698366e-106,1.2696030144942631e-172,8.5052896317942947e-145,2.2701255101446366e-152
1.8733759631344862e-17,0.11224537200000043,0.0,0.0,0.0,0.0,0.99999999999999245,7.5391525198863312e-15,2.428252103132302e-17,1.5676379192734128e-26,2.4282521031507684e-17,1.1330820895254249e-26,3.4003025881765762e-27,1.3964066746440478e-51,3.6900862010117227e-45,3.4154465511922637e-54,9.0255197510631758e-79,1.3745122245586555e-81,8.8174741258942214e-89,8.3977581873566758e-91,1.8928486504107223e-91,8.3184367543358172e-61,3.4549252850370821e-62,1.8064695407872749e-87,4.1275874953529458e-80,6.5673958486892557e-77,5.3748086471971126e-89,1.6797716085262585e-103,1.2542237719823567e-168,2.0337120910813933e-141,1.0856611651700512e-148
3.8002769537871004e-17,0.11224537200000086,0.0,0.0,0.0,0.0,0.99999999999998479,1.5293709397451356e-14,4.925882839375773e-17,6.4043124078791251e-26,4.9258828394512109e-17,4.629010052576461e-26,1.389134556805802e-26,2.3201505570542267e-50,3.0253557800866916e-44,5.609881515744621e-53,6.017648552385607e-77,9.3168912812023843e-80,1.1958552160340139e-86,1.1389500523197868e-88,2.5671852177258443e-89,2.7675962841649528e-59,1.1494753924520728e-60,2.4094824439865537e-85,2.7482127275830427e-78,4.3726743611590212e-75,7.159427887464058e-87,4.4816035533686998e-101,1.1270802916274109e-164,4.4931841849504855e-138,4.7972954380194654e-145
7.654078935092329e-17,0.11224537200000173,0.0,0.0,0.0,0.0,0.99999999999996925,3.0802823152483022e-14,9.9211443167096379e-17,2.5887254714020434e-25,9.9211443170145733e-17,1.8711198757919665e-25,5.6151039853032351e-26,3.7824309254150156e-49,2.4500118186390208e-43,9.0938606540832406e-52,3.9304756055813732e-75,6.1346593972611566e-78,1.5751065036198309e-84,1.5002022488910152e-86,3.38144506592499e-87,9.0292973656063641e-58,3.7501694645615638e-59,3.1479459656015198e-83,1.7937622165297869e-76,2.8540490207574547e-73,9.3473643468590811e-85,1.1711094558573251e-98,9.6673479548513043e-161,9.5539383289592765e-135,2.040132595406922e-141
1.5361682897702786e-16,0.1122453720000035,0.0,0.0,0.0,0.0,0.99999999999993783,6.1821050662152737e-14,1.9911667290765058e-16,1.0409151264157989e-24,1.9911667291991187e-16,7.5236907340610265e-25,2.2578086189292631e-25,6.1086358594652177e-48,1.9719830929375931e-42,1.4645385362331502e-50,2.5411594680811763e-73,3.9820596003554678e-76,2.0449267680061387e-82,1.9478040625866332e-84,4.3903363272849261e-85,2.9173672527834859e-56,1.2116802698214632e-57,4.0707266132032931e-81,1.1593095533061318e-74,1.8445715450897014e-71,1.2083334799092213e-82,3.0289182544745909e-96,8.1029397522019911e-157,1.9935166414152878e-131,8.5138801428660001e-138
3.07768908229237e-16,0.112245372000007,0.0,0.0,0.0,0.0,0.99999999999987532,1.2385750567991778e-13,3.9892713316426676e-16,4.1745352175426516e-24,3.9892713321344001e-16,3.0173364963432601e-24,9.0548224120529107e-25,9.8194531286178477e-47,1.5823929391821693e-41,2.3509097009281576e-49,1.6346030670288967e-71,2.566541714339426e-74,2.6358290881703405e-80,2.5109611226506742e-82,5.6596882762975834e-83,9.3806148443332962e-55,3.8960832464030656e-56,5.2371659284872915e-79,7.4559692834306049e-73,1.186312940557836e-69,1.5543097121709725e-80,7.7938075942288494e-94,6.7141831315038649e-153,4.1209092690211567e-128,3.5199072744354771e-134
6.160730667336554e-16,0.11224537200001403,0.0,0.0,0.0,0.0,0.99999999999975031,2.4793041570915035e-13,7.9854805677953056e-16,1.6719915129815734e-23,7.9854805697648014e-16,1.2085084382576378e-23,3.6266519515826967e-24,1.5747728054726562e-45,1.2678410743997187e-40,3.7675886205920588e-48,1.0487981460863581e-69,1.6483769119320121e-72,3.3849876254966172e-78,3.2254497171573196e-80,7.2701403996841649e-81,3.009023102392834e-53,1.2497479301396911e-54,6.7206766667858779e-77,4.7835134605825707e-71,7.6109749590792628e-68,1.9944236294503416e-78,2.0003234441681848e-91,5.5316494474800922e-149,8.4789416130104223e-125,1.4484695169629519e-130
1.2326813837424921e-15,0.11224537200002802,0.0,0.0,0.0,0.0,0.99999999999950084,4.9607623574242567e-13,1.5977899164181831e-15,6.692323387217317e-23,1.5977899172064955e-15,4.8371832598281202e-23,1.4516059265927167e-23,2.5225681067609625e-44,1.0150455527870826e-39,6.0330609061746133e-47,6.720814330563315e-68,1.0568173923118965e-70,4.3382617406759974e-76,4.1358973765160394e-78,9.3222828066642108e-79,9.6404506091506759e-52,4.0040012097072772e-53,8.6134398312290152e-75,3.0652151229422367e-69,4.8769749219160884e-66,2.5560108556736598e-76,5.1273834587528391e-89,4.5442961445987665e-145,1.7405217251563699e-121,5.9466930469801507e-127
2.4658980177601656e-15,0.11224537200005606,0.0,0.0,0.0,0.0,0.99999999999900135,9.9236787570821617e-13,3.1962736853279854e-15,2.6778010701000312e-22,3.1962736884822686e-15,1.9355034105707202e-22,5.8083146161606378e-23,4.0384543069061955e-43,8.1234780297062769e-39,9.6568594525518184e-46,4.3040530561962973e-66,6.7695720788591197e-69,5.5522466478476315e-74,5.2986354935027079e-76,1.1943085992118014e-76,3.0867966558156679e-50,1.2820495520444988e-51,1.1032256772605606e-72,1.9629685149859867e-67,3.1231686525347601e-64,3.2737191176586926e-74,1.3134529903204179e-86,3.7277012128134705e-141,3.5687120658224463e-118,2.4385627447142299e-123
4.9323312857955126e-15,0.11224537200011213,0.0,0.0,0.0,0.0,0.99999999999800226,1.9849511552367563e-12,6.3932414216775698e-15,1.0712947957530831e-21,6.3932414342967931e-15,7.7432742411959177e-22,2.3237041456197919e-22,6.4633989879657517e-42,6.500062555621464e-38,1.5454224718437069e-44,2.7554784820863714e-64,4.3344219798953656e-67,7.0955978771987003e-72,6.7852449744869839e-74,1.5293892652993688e-74,9.8807071778542663e-49,4.1037856386694927e-50,1.4125869190025866e-70,1.2567254529422287e-65,1.9994364052820224e-62,4.1916791759695592e-72,3.3635346008823954e-84,3.055417562910995e-137,7.3128920165384326e-115,9.9938795235804323e-120
9.865197821866205e-15,0.11224537200022429,0.0,0.0,0.0,0.0,0.99999999999600409,3.9701177126816743e-12,1.278717768849655e-14,4.2855279419486016e-21,1.2787177738977859e-14,3.0975619991076722e-21,9.295573741272139e-22,1.0342920985293843e-40,5.2006172302462543e-37,2.4729613005448467e-43,1.7638021138913486e-62,2.7746292701332018e-65,9.0476620407994749e-70,8.6870049228179315e-72,1.9580444845450764e-72,3.162295097241809e-47,1.3134051949938816e-48,1.8084209366013317e-68,8.0448094878433228e-64,1.279832433697464e-60,5.3662500137127196e-70,8.6121307981703887e-82,2.5030810543706869e-133,1.4980845412640804e-111,4.0944562183480777e-116
1.9730930894007593e-14,0.11224537200044853,0.0,0.0,0.0,0.0,0.99999999999200839,7.9404508211228654e-12,2.5575053398612959e-14,1.7142809299894522e-20,2.5575053600548865e-14,1.2390753938802015e-20,3.7183813389431852e-21,1.6549810737664103e-39,4.1608087974172525e-36,3.9570474792708074e-42,1.1289444070650235e-60,1.7759453542749113e-63,1.148942194704125e-67,1.112051998054419e-69,2.506556760606029e-70,1.0120065379049084e-45,4.2031902334052859e-47,2.3150191765808297e-66,5.1497610896840724e-62,8.191525044777481e-59,6.8695212479559835e-68,2.2049363996797722e-79,2.0495639352248652e-129,3.0683974939838251e-108,1.6771480749519966e-112
3.946239703829037e-14,0.11224537200089703,0.0,0.0,0.0,0.0,0.99999999998401679,1.5881117012210665e-11,5.1150817524753101e-14,6.8572632203745408e-20,5.1150818332532734e-14,4.9564038211186877e-20,1.4873832288338878e-20,2.6480450083876928e-38,3.3289140505704715e-35,6.3317830403108954e-41,7.2258090224833624e-59,1.1366532652171377e-61,1.4475155096613053e-65,1.4234876941741247e-67,3.2085298968466958e-68,3.2385176869853172e-44,1.3450573052880612e-45,2.9634863312129425e-64,3.2968562793619678e-60,5.2427408379865914e-57,8.7938193640760423e-66,5.6451435707936542e-77,1.6769846501420321e-125,6.2840225642676299e-105,6.8685849071742796e-109
7.892532932685592e-14,0.11224537200179409,0.0,0.0,0.0,0.0,0.9999999999680329,3.1762449291207895e-11,1.0230239660061067e-13,2.742933181691995e-19,1.0230239983191899e-13,1.9825828220085329e-19,5.9495968962381462e-20,4.2368820519821149e-37,2.6634636538151301e-34,1.0132089082649785e-39,4.6249665714817983e-57,7.2746409646553262e-60,1.7961777732805012e-63,1.8220798987058992e-65,4.1069521140340088e-66,1.0363292323805231e-42,4.3041741552814958e-44,3.7937063530971381e-62,2.1111590708363041e-58,3.3553730986756078e-55,1.1257569988022507e-63,1.4453294990728277e-74,1.3703096929090666e-121,1.2868051413465056e-101,2.8122364582699457e-105
1.5785119390398702e-13,0.11224537200358817,0.0,0.0,0.0,0.0,0.99999999993606581,6.3525113436488904e-11,2.046057580462205e-13,1.0971788459784466e-18,2.0460577097277446e-13,7.9303806294186461e-19,2.3798536298139781e-19,6.778858698712012e-36,2.1312648594914367e-33,1.6214989279535045e-38,2.9604652854134145e-55,4.6557516271009752e-58,2.166572625939753e-61,2.3322534718618715e-63,5.2568752153516818e-64,3.3161830377570341e-41,1.3772910490495007e-42,4.8569354559490725e-60,1.3526020530243839e-56,2.1474016178171476e-53,1.4413065830935261e-61,3.700817159912935e-72,1.1168341931105926e-117,2.6345682500642527e-98,1.1509000845618462e-101
3.157029230582492e-13,0.11224537200717635,0.0,0.0,0.0,0.0,0.99999999987213117,1.2705044007619671e-10,4.0921329410970039e-13,4.3887264870889514e-18,4.0921334582608737e-13,3.1721675233080376e-18,9.5194608626827128e-19,1.0845537887954662e-34,1.7057870107425694e-32,2.5955405042356511e-37,1.8952925107506672e-53,3.9375876012999696e-56,3.28029105676213e-59,3.9374955822367496e-61,8.8750618411128613e-62,1.061118509646978e-39,4.4069833677682111e-41,6.2193219460179045e-58,8.6752185648759057e-55,1.3742698038151179e-51,1.8457100519429224e-59,9.4779104734413885e-70,4.7864078805655204e-113,8.5658564105440683e-95,7.4749507441211472e-98
